perc_pixels,cutoff_sol,carbon_strg,prop_carbon_strg,prop_carbon_strg_rounded
0.79,0.8948711156845093,2637275587.9839973,0.9363703635625072,0.94
0.8,0.8548426032066345,2654290065.671459,0.9424113904201568,0.94
0.81,0.8186512589454651,2672251785.196068,0.9487887375271848,0.95
0.8200000000000001,0.7765936851501465,2687529311.377182,0.9542130560207561,0.95
0.8300000000000001,0.7355678081512451,2701012209.842102,0.9590001880880288,0.96
0.8400000000000001,0.6948360204696655,2714426426.6198273,0.963762934574704,0.96
0.85,0.6577049493789673,2728267633.626976,0.9686772848597021,0.97
0.86,0.6204638481140137,2741678680.48806,0.9734389058606633,0.97
0.87,0.5757297873497009,2751279427.7357407,0.9768476717976561,0.98
0.88,0.5312536358833313,2759480672.4272995,0.9797595413453397,0.98
0.89,0.4860587418079376,2766327800.038582,0.9821906287144214,0.98
0.9,0.44099369645118713,2772833525.464943,0.984500500504262,0.98
0.91,0.3999300003051758,2779042479.966652,0.9867050031397081,0.99
0.92,0.3634893298149109,2785004671.618553,0.9888218920951728,0.99
0.93,0.31411421298980713,2789495237.75753,0.9904162772505634,0.99
0.9400000000000001,0.2699347138404846,2793720074.036865,0.9919163144483812,0.99
0.9500000000000001,0.2252204418182373,2797742280.314087,0.9933444074286087,0.99
0.9600000000000001,0.17954149842262268,2801984270.8973083,0.9948505352988767,0.99
0.97,0.13493038713932037,2805601127.8998146,0.9961347081482448,1
0.98,0.09422867745161057,2809097094.4996986,0.9973759586004352,1
0.99,0.04908537119626999,2812398026.9995384,0.9985479617763843,1
1,2.5793228815018665e-6,2816467895.9106636,0.9999929774771799,1
